"dataset_id","lon","lat","years","title"
"d104db68-63cf-4f34-b92a-54bd55a07394",141.5,-38.5,4,"Museums Victoria Marine Invertebrates Collection"
"d104db68-63cf-4f34-b92a-54bd55a07394",142.5,-38.5,3,"Museums Victoria Marine Invertebrates Collection"
"d104db68-63cf-4f34-b92a-54bd55a07394",143.5,-38.5,4,"Museums Victoria Marine Invertebrates Collection"
"d104db68-63cf-4f34-b92a-54bd55a07394",144.5,-38.5,7,"Museums Victoria Marine Invertebrates Collection"
"d104db68-63cf-4f34-b92a-54bd55a07394",144.5,-37.5,7,"Museums Victoria Marine Invertebrates Collection"
"d104db68-63cf-4f34-b92a-54bd55a07394",145.5,-38.5,7,"Museums Victoria Marine Invertebrates Collection"
"d104db68-63cf-4f34-b92a-54bd55a07394",145.5,-37.5,4,"Museums Victoria Marine Invertebrates Collection"
"d104db68-63cf-4f34-b92a-54bd55a07394",146.5,-38.5,3,"Museums Victoria Marine Invertebrates Collection"
"d104db68-63cf-4f34-b92a-54bd55a07394",147.5,-37.5,3,"Museums Victoria Marine Invertebrates Collection"
"d104db68-63cf-4f34-b92a-54bd55a07394",148.5,-20.5,3,"Museums Victoria Marine Invertebrates Collection"
"d104db68-63cf-4f34-b92a-54bd55a07394",149.5,-37.5,3,"Museums Victoria Marine Invertebrates Collection"
"d104db68-63cf-4f34-b92a-54bd55a07394",151.5,-33.5,3,"Museums Victoria Marine Invertebrates Collection"
"d18a53db-1296-4ef5-a43d-a4d35d0893ec",2.5,51.5,4,"Subtidal epibenthos and demersal fish monitoring in function of a foreshore suppletion at the Belgian coast, period 2013-2016"
"d18d8386-a08a-4459-98f1-c95220847bed",113.5,-21.5,4,"IMOS National Reference Station (NRS) - Picoplankton flow cytometry, Australia (2008 - 2018)"
"d18d8386-a08a-4459-98f1-c95220847bed",115.5,-31.5,9,"IMOS National Reference Station (NRS) - Picoplankton flow cytometry, Australia (2008 - 2018)"
"d18d8386-a08a-4459-98f1-c95220847bed",121.5,-33.5,4,"IMOS National Reference Station (NRS) - Picoplankton flow cytometry, Australia (2008 - 2018)"
"d18d8386-a08a-4459-98f1-c95220847bed",130.5,-12.5,8,"IMOS National Reference Station (NRS) - Picoplankton flow cytometry, Australia (2008 - 2018)"
"d18d8386-a08a-4459-98f1-c95220847bed",136.5,-35.5,9,"IMOS National Reference Station (NRS) - Picoplankton flow cytometry, Australia (2008 - 2018)"
"d18d8386-a08a-4459-98f1-c95220847bed",147.5,-19.5,9,"IMOS National Reference Station (NRS) - Picoplankton flow cytometry, Australia (2008 - 2018)"
"d18d8386-a08a-4459-98f1-c95220847bed",148.5,-42.5,9,"IMOS National Reference Station (NRS) - Picoplankton flow cytometry, Australia (2008 - 2018)"
"d18d8386-a08a-4459-98f1-c95220847bed",151.5,-34.5,9,"IMOS National Reference Station (NRS) - Picoplankton flow cytometry, Australia (2008 - 2018)"
"d18d8386-a08a-4459-98f1-c95220847bed",153.5,-27.5,9,"IMOS National Reference Station (NRS) - Picoplankton flow cytometry, Australia (2008 - 2018)"
"d19d6c41-ab39-467e-871c-472ae67bbd57",20.5,58.5,7,"Zooplankton biomass and abundance in Estonian territorial waters 1993-2016"
"d19d6c41-ab39-467e-871c-472ae67bbd57",21.5,57.5,6,"Zooplankton biomass and abundance in Estonian territorial waters 1993-2016"
"d19d6c41-ab39-467e-871c-472ae67bbd57",21.5,59.5,7,"Zooplankton biomass and abundance in Estonian territorial waters 1993-2016"
"d19d6c41-ab39-467e-871c-472ae67bbd57",22.5,57.5,7,"Zooplankton biomass and abundance in Estonian territorial waters 1993-2016"
"d19d6c41-ab39-467e-871c-472ae67bbd57",22.5,58.5,3,"Zooplankton biomass and abundance in Estonian territorial waters 1993-2016"
"d19d6c41-ab39-467e-871c-472ae67bbd57",22.5,59.5,7,"Zooplankton biomass and abundance in Estonian territorial waters 1993-2016"
"d19d6c41-ab39-467e-871c-472ae67bbd57",23.5,57.5,7,"Zooplankton biomass and abundance in Estonian territorial waters 1993-2016"
"d19d6c41-ab39-467e-871c-472ae67bbd57",23.5,58.5,7,"Zooplankton biomass and abundance in Estonian territorial waters 1993-2016"
"d19d6c41-ab39-467e-871c-472ae67bbd57",23.5,59.5,6,"Zooplankton biomass and abundance in Estonian territorial waters 1993-2016"
"d19d6c41-ab39-467e-871c-472ae67bbd57",24.5,58.5,7,"Zooplankton biomass and abundance in Estonian territorial waters 1993-2016"
"d19d6c41-ab39-467e-871c-472ae67bbd57",24.5,59.5,7,"Zooplankton biomass and abundance in Estonian territorial waters 1993-2016"
"d19d6c41-ab39-467e-871c-472ae67bbd57",25.5,59.5,7,"Zooplankton biomass and abundance in Estonian territorial waters 1993-2016"
"d19d6c41-ab39-467e-871c-472ae67bbd57",26.5,59.5,7,"Zooplankton biomass and abundance in Estonian territorial waters 1993-2016"
"d19d6c41-ab39-467e-871c-472ae67bbd57",27.5,59.5,7,"Zooplankton biomass and abundance in Estonian territorial waters 1993-2016"
"d1acb2c3-e9a7-4e8e-89a0-c0940de3e9ea",-65.5,17.5,3,"Buck Island Turtles (aggregated per 1-degree cell)"
"d1acb2c3-e9a7-4e8e-89a0-c0940de3e9ea",-64.5,17.5,3,"Buck Island Turtles (aggregated per 1-degree cell)"
"d22a7c68-b90f-4e6e-a112-fae8218eeadd",-71.5,40.5,5,"CRESLI marine mammal observations from whale watch cruises 2000-2014"
"d22a7c68-b90f-4e6e-a112-fae8218eeadd",-71.5,41.5,5,"CRESLI marine mammal observations from whale watch cruises 2000-2014"
"d2e894a3-b5df-4c2a-a845-dcfd57192593",57.5,-20.5,5,"Assessment of marine living resources in Mauritius: Marine commercial fish"
"d2e894a3-b5df-4c2a-a845-dcfd57192593",59.5,-16.5,3,"Assessment of marine living resources in Mauritius: Marine commercial fish"
"d32266b4-d98d-4eed-8207-57dff1f14cc4",-120.5,34.5,7,"SBC LTER Darwin Core Archive: Kelp Forest Reef Fish Abundance"
"d32266b4-d98d-4eed-8207-57dff1f14cc4",-119.5,34.5,7,"SBC LTER Darwin Core Archive: Kelp Forest Reef Fish Abundance"
"d5479acf-29cc-44b3-b3d7-bd4e40f83efc",2.5,51.5,3,"Occurrences of harmful micro algae within the Belgian Part of the North Sea compiled from literature and monitoring records"
"d556b9d4-7625-4aa2-894d-441eabae47f7",5.5,63.5,3,"MAREANO - Base-line mapping of fauna obtained with grab"
"d556b9d4-7625-4aa2-894d-441eabae47f7",6.5,63.5,3,"MAREANO - Base-line mapping of fauna obtained with grab"
"d556b9d4-7625-4aa2-894d-441eabae47f7",8.5,67.5,3,"MAREANO - Base-line mapping of fauna obtained with grab"
"d556b9d4-7625-4aa2-894d-441eabae47f7",9.5,67.5,3,"MAREANO - Base-line mapping of fauna obtained with grab"
"d556b9d4-7625-4aa2-894d-441eabae47f7",25.5,71.5,3,"MAREANO - Base-line mapping of fauna obtained with grab"
"d58b22d0-0c37-4b14-ac93-bb558dfe06f6",-28.5,38.5,3,"POPA- Fisheries Observer Program of the Azores: Accessory species caught in the Azores tuna fishery between 2000 and 2013"
"d58b22d0-0c37-4b14-ac93-bb558dfe06f6",-26.5,37.5,3,"POPA- Fisheries Observer Program of the Azores: Accessory species caught in the Azores tuna fishery between 2000 and 2013"
"d58b22d0-0c37-4b14-ac93-bb558dfe06f6",-25.5,36.5,3,"POPA- Fisheries Observer Program of the Azores: Accessory species caught in the Azores tuna fishery between 2000 and 2013"
"d58b22d0-0c37-4b14-ac93-bb558dfe06f6",-25.5,37.5,3,"POPA- Fisheries Observer Program of the Azores: Accessory species caught in the Azores tuna fishery between 2000 and 2013"
"d6661617-6965-4f1f-8a38-71d585443306",174.5,-41.5,4,"Occurrences of Harmful Micro Algae in HAB Region 5 (Australia and New Zealand)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-73.5,40.5,5,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-72.5,38.5,4,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-72.5,40.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-71.5,38.5,4,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-71.5,39.5,4,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-71.5,40.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-70.5,39.5,5,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-70.5,40.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-69.5,39.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-69.5,40.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-68.5,40.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-68.5,41.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-67.5,41.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-66.5,41.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-66.5,42.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-65.5,42.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-65.5,43.5,5,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-64.5,42.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-64.5,43.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-63.5,43.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-63.5,44.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-62.5,43.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-62.5,44.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-61.5,43.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-61.5,44.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-60.5,43.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-60.5,44.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-60.5,45.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-59.5,43.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-59.5,44.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-59.5,45.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-58.5,43.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-58.5,44.5,4,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-58.5,45.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-57.5,43.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-57.5,44.5,4,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-57.5,45.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-56.5,43.5,4,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-56.5,44.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-56.5,45.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-55.5,43.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-55.5,44.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-55.5,45.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-55.5,46.5,5,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-55.5,51.5,4,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-54.5,43.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-54.5,44.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-54.5,45.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-54.5,46.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-54.5,51.5,5,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-54.5,52.5,4,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-53.5,43.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-53.5,44.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-53.5,45.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-53.5,46.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-53.5,52.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-52.5,45.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-52.5,46.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-52.5,47.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-52.5,52.5,5,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-51.5,45.5,4,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-51.5,46.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-51.5,47.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-51.5,48.5,5,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-51.5,53.5,5,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-50.5,46.5,5,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-50.5,47.5,5,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-50.5,48.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-50.5,49.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-50.5,53.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-49.5,46.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-49.5,47.5,4,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-49.5,48.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-49.5,49.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-49.5,53.5,4,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-49.5,54.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-48.5,47.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-48.5,48.5,4,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-48.5,49.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-48.5,50.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-48.5,51.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-48.5,54.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-47.5,49.5,4,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-47.5,50.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-47.5,51.5,4,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-47.5,54.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-47.5,55.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-46.5,48.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-46.5,50.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-46.5,51.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-46.5,52.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-46.5,55.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-45.5,50.5,4,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-45.5,51.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-45.5,52.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-45.5,53.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-45.5,55.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-44.5,51.5,4,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-44.5,52.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-44.5,53.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-44.5,54.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-44.5,55.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-44.5,56.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-43.5,51.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-43.5,52.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-43.5,53.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-43.5,54.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-43.5,56.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-42.5,52.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-42.5,53.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-42.5,54.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-42.5,56.5,5,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-42.5,57.5,5,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-41.5,52.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-41.5,53.5,4,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-41.5,54.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-41.5,55.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-41.5,56.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-41.5,57.5,5,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-40.5,52.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-40.5,53.5,4,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-40.5,54.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-40.5,55.5,5,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-40.5,56.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-40.5,57.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-40.5,58.5,5,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-39.5,35.5,5,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-39.5,36.5,5,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-39.5,39.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-39.5,40.5,5,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-39.5,41.5,4,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-39.5,42.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-39.5,43.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-39.5,50.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-39.5,53.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-39.5,55.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-39.5,56.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-39.5,57.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-39.5,58.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-38.5,35.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-38.5,36.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-38.5,38.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-38.5,40.5,5,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-38.5,41.5,5,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-38.5,42.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-38.5,43.5,4,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-38.5,44.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-38.5,51.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-38.5,55.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-38.5,56.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-38.5,58.5,7,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-37.5,36.5,6,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-37.5,37.5,4,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-37.5,38.5,3,"Continuous Plankton Recorder (Zooplankton)"
"d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",-37.5,40.5,5,"Continuous Plankton Recorder (Zooplankton)"
